Id,SalePrice
2736,134032.5297847352
2737,119246.50168278062
2738,128940.93730759346
2739,153942.23165740902
2740,139685.61398090047
2741,145298.23312201034
2742,151633.59180200132
2743,151772.7985524345
2744,155171.5833236283
2745,139421.618481255
2746,135868.20133896134
2747,149071.14351246684
2748,118926.80806687007
2749,131658.99481147478
2750,125015.97488507834
2751,130249.36909125955
2752,213721.06021379854
2753,149201.56954768288
2754,211414.0985942157
2755,133439.40868687912
2756,94570.56509789776
2757,71095.8535463505
2758,90589.09184348123
2759,159928.1563062676
2760,133382.6789260274
2761,138930.36915923285
2762,136918.9714870624
2763,184010.0784101796
2764,150894.4900775256
2765,275329.77372230915
2766,161238.7478686787
2767,86196.93588393123
2768,124230.1545451318
2769,136990.07296476734
2770,148316.17012112206
2771,108567.65679805407
2772,105731.7303863309
2773,158275.7809867199
2774,142013.41839194938
2775,118782.19411122455
2776,141667.00830505663
2777,150477.90989204982
2778,121564.56328538233
2779,128757.72024552389
2780,101531.26729612665
2781,105318.93314296794
2782,96385.41657136794
2783,95069.06045901777
2784,129159.02744553717
2785,137438.42541128673
2786,72969.9397061738
2787,124159.74485273915
2788,76611.43991014619
2789,190297.57976057706
2790,87495.9149959729
2791,115821.35959811858
2792,72791.88532024223
2793,178298.5353024643
2794,103347.75109807443
2795,116323.77827013396
2796,104088.04192922305
2797,216123.31976946397
2798,114088.57997151335
2799,113187.48870628723
2800,70650.32066083571
2801,104946.26152203867
2802,136147.04825865285
2803,167833.12279147652
2804,141123.01538477503
2805,102817.91077097914
2806,83590.14526347756
2807,178449.6590932767
2808,151573.0099587283
2809,128895.36738362299
2810,130174.52619527455
2811,160305.39607731195
2812,159675.30569391223
2813,149532.25803573278
2814,158936.95659277542
2815,109590.24195015138
2816,234105.31066632128
2817,152849.80307748693
2818,132759.06379735967
2819,177728.29086902234
2820,131853.25314029888
2821,110958.71920596946
2822,184076.17911504596
2823,271547.80279490346
2824,176703.3535459632
2825,151925.79749952097
2826,130414.25654260507
2827,138769.77938843946
2828,220627.88217152713
2829,186574.94170995103
2830,230260.25764980013
2831,185489.3723957206
2832,235168.98549331524
2833,306960.44439875963
2834,228331.75277616843
2835,219787.00393162036
2836,191851.9719497113
2837,162159.93536144195
2838,148563.39465048755
2839,179711.60919682425
2840,201703.78556726853
2841,202059.03132982334
2842,219273.30799564937
2843,150615.45476643858
2844,160088.10972948375
2845,118111.17728860366
2846,207319.56095887438
2847,204472.31514871478
2848,228743.23150033344
2849,200601.56539566818
2850,282527.0852949759
2851,217612.32218986726
2852,225544.74596188767
2853,228341.791061234
2854,138379.28610478024
2855,198477.68774469057
2856,203991.22631629172
2857,188136.10173383038
2858,201406.82343297
2859,116352.87839262483
2860,134859.82548151634
2861,136023.25575894452
2862,191964.9712201185
2863,133428.81895517334
2864,253929.5100992542
2865,138755.11241761755
2866,137717.9801098177
2867,103363.12744582906
2868,106821.09808877362
2869,106695.36652172562
2870,131470.73981795638
2871,89592.69040444047
2872,52151.39887651207
2873,94442.7520873719
2874,145911.58045406634
2875,116600.70603687766
2876,166912.88258865886
2877,145011.91833817516
2878,168266.18641971154
2879,136198.50639771429
2880,104726.66888669645
2881,145683.09392776294
2882,178083.3233459785
2883,184958.669921326
2884,190071.6520093015
2885,182090.47718265094
2886,216156.99570357546
2887,108770.4156677065
2888,134270.19878690617
2889,48669.23337988288
2890,84260.22444247095
2891,139674.55128603932
2892,45259.90893074465
2893,89494.00327818212
2894,33207.98283530934
2895,331631.17240771925
2896,297905.71093913674
2897,215994.94993180933
2898,144140.33254634799
2899,227867.7283561034
2900,154211.35694280747
2901,220194.91722285215
2902,175364.22244913262
2903,332468.3867725131
2904,337876.57742740493
2905,96625.08042538328
2906,191498.3033018704
2907,110465.91212503861
2908,122898.20138076604
2909,140876.3820979267
2910,77178.90026405423
2911,81411.91547608645
2912,146346.4711635915
2913,85449.28172884106
2914,75123.67808126293
2915,81988.52374261008
2916,86130.10246210161
2917,169852.72314967608
2918,116736.2282471163
2919,226327.51854853483
